GM_PONTO;CD_GEOCODIGO;TIPO;CD_GEOCODSD;NM_SUBDISTRITO;CD_GEOCODDS;NM_DISTRITO;CD_GEOCODMU;NM_MUNICIPIO;NM_MICRO;NM_MESO;NM_UF;CD_NIVEL;CD_CATEGORIA;NM_CATEGORIA;NM_LOCALIDADE;LONG;LAT;ALT
;250350605000019;RURAL;25035060500;;250350605;CACIMBA DE DENTRO;2503506;CACIMBA DE DENTRO;CURIMATAÚ ORIENTAL;AGRESTE PARAIBANO;PARAÍBA;3;00001;POVOADO;LOGRADOURO;-35,8465668;-6,581045405;566,374298
;250350605000021;RURAL;25035060500;;250350605;CACIMBA DE DENTRO;2503506;CACIMBA DE DENTRO;CURIMATAÚ ORIENTAL;AGRESTE PARAIBANO;PARAÍBA;3;00002;POVOADO;BARREIROS;-35,8189487;-6,580851574;597,483891
;250355505000001;URBANO;25035550500;;250355505;CACIMBAS;2503555;CACIMBAS;SERRA DO TEIXEIRA;SERTÃO PARAIBANO;PARAÍBA;1;05;CIDADE;CACIMBAS;-37,06040211;-7,212359303;632,107675
;250355505000009;RURAL;25035550500;;250355505;CACIMBAS;2503555;CACIMBAS;SERRA DO TEIXEIRA;SERTÃO PARAIBANO;PARAÍBA;3;00001;POVOADO;SÃO SEBASTIÃO;-37,15130854;-7,219530292;752,21846
;250360505000001;URBANO;25036050500;;250360505;CAIÇARA;2503605;CAIÇARA;GUARABIRA;AGRESTE PARAIBANO;PARAÍBA;1;05;CIDADE;CAIÇARA;-35,46911428;-6,617469791;117,380576
;250370405000001;URBANO;25037040500;;250370405;CAJAZEIRAS;2503704;CAJAZEIRAS;CAJAZEIRAS;SERTÃO PARAIBANO;PARAÍBA;1;05;CIDADE;CAJAZEIRAS;-38,56053037;-6,8904645;306,115904
;250370405000048;RURAL;25037040500;;250370405;CAJAZEIRAS;2503704;CAJAZEIRAS;CAJAZEIRAS;SERTÃO PARAIBANO;PARAÍBA;3;00001;POVOADO;DIVINÓPOLIS;-38,42746876;-6,867259086;292,50476
;250370410000001;URBANO;25037041000;;250370410;ENGENHEIRO ÁVIDOS;2503704;CAJAZEIRAS;CAJAZEIRAS;SERTÃO PARAIBANO;PARAÍBA;2;10;VILA;ENGENHEIRO ÁVIDOS;-38,45111947;-6,978695386;295,552797
;250370410000005;RURAL;25037041000;;250370410;ENGENHEIRO ÁVIDOS;2503704;CAJAZEIRAS;CAJAZEIRAS;SERTÃO PARAIBANO;PARAÍBA;3;00002;POVOADO;PATAMUTÉ;-38,53601526;-6,961332236;318,27221
;250375305000001;URBANO;25037530500;;250375305;CAJAZEIRINHAS;2503753;CAJAZEIRINHAS;SOUSA;SERTÃO PARAIBANO;PARAÍBA;1;05;CIDADE;CAJAZEIRINHAS;-37,79918433;-6,962692813;259,583501
;250380305000001;URBANO;25038030500;;250380305;CALDAS BRANDÃO;2503803;CALDAS BRANDÃO;ITABAIANA;AGRESTE PARAIBANO;PARAÍBA;1;05;CIDADE;CALDAS BRANDÃO;-35,34238209;-7,171751437;82,787805
;250380305000006;RURAL;25038030500;;250380305;CALDAS BRANDÃO;2503803;CALDAS BRANDÃO;ITABAIANA;AGRESTE PARAIBANO;PARAÍBA;3;00002;POVOADO;CALDAS BRANDÃO (ANTIGA SEDE MUNICIPAL);-35,32411806;-7,10343316;75,732136
;250390205000001;URBANO;25039020500;;250390205;CAMALAÚ;2503902;CAMALAÚ;CARIRI OCIDENTAL;BORBOREMA;PARAÍBA;1;05;CIDADE;CAMALAÚ;-36,83161058;-7,891242095;554,325446
;250390205000008;RURAL;25039020500;;250390205;CAMALAÚ;2503902;CAMALAÚ;CARIRI OCIDENTAL;BORBOREMA;PARAÍBA;4;00001;PROJETO DE ASSENTAMENTO;AGROVILA DO PA NOVO MUNDO;-36,85137425;-7,907953205;542,197449
;250390210000001;URBANO;25039021000;;250390210;PINDURÃO;2503902;CAMALAÚ;CARIRI OCIDENTAL;BORBOREMA;PARAÍBA;2;10;VILA;PINDURÃO;-36,60455502;-7,911204074;551,989609
;250400905000001;URBANO;25040090500;;250400905;CAMPINA GRANDE;2504009;CAMPINA GRANDE;CAMPINA GRANDE;AGRESTE PARAIBANO;PARAÍBA;1;05;CIDADE;CAMPINA GRANDE;-35,88385911;-7,22149704;540,231518
;250400915000001;URBANO;25040091500;;250400915;CATOLÉ;2504009;CAMPINA GRANDE;CAMPINA GRANDE;AGRESTE PARAIBANO;PARAÍBA;2;15;VILA;CATOLÉ;-36,099605;-7,270863166;466,697036
;250400915000006;RURAL;25040091500;;250400915;CATOLÉ;2504009;CAMPINA GRANDE;CAMPINA GRANDE;AGRESTE PARAIBANO;PARAÍBA;3;00005;POVOADO;ESTREITO;-35,99094794;-7,265799939;503,601016
;250400920000001;URBANO;25040092000;;250400920;GALANTE;2504009;CAMPINA GRANDE;CAMPINA GRANDE;AGRESTE PARAIBANO;PARAÍBA;2;20;VILA;GALANTE;-35,77233615;-7,303077782;409,775562
;250400925000001;URBANO;25040092500;;250400925;SÃO JOSÉ DA MATA;2504009;CAMPINA GRANDE;CAMPINA GRANDE;AGRESTE PARAIBANO;PARAÍBA;2;25;VILA;SÃO JOSÉ DA MATA;-35,991507;-7,185510882;670,991436
;250400925000015;RURAL;25040092500;;250400925;SÃO JOSÉ DA MATA;2504009;CAMPINA GRANDE;CAMPINA GRANDE;AGRESTE PARAIBANO;PARAÍBA;3;00004;POVOADO;CAPIM GRANDE;-35,99768731;-7,217174313;569,934498
;250403305000001;URBANO;25040330500;;250403305;CAPIM;2504033;CAPIM;LITORAL NORTE;MATA PARAIBANA;PARAÍBA;1;05;CIDADE;CAPIM;-35,16773871;-6,910844375;101,30084
;250403305000007;RURAL;25040330500;;250403305;CAPIM;2504033;CAPIM;LITORAL NORTE;MATA PARAIBANA;PARAÍBA;3;00002;POVOADO;OLHO D'ÁGUA DO SERRÃO;-35,18960668;-6,901198698;111,089612
;250403315000001;URBANO;25040331500;;250403315;OLHO D'ÁGUA DO SERRÃO;2504033;CAPIM;LITORAL NORTE;MATA PARAIBANA;PARAÍBA;2;15;VILA;OLHO D'ÁGUA DO SERRÃO;-35,19692622;-6,897126258;110,416172
;250407405000001;URBANO;25040740500;;250407405;CARAÚBAS;2504074;CARAÚBAS;CARIRI ORIENTAL;BORBOREMA;PARAÍBA;1;05;CIDADE;CARAÚBAS;-36,49547807;-7,731099372;452,040061
;250410805000001;URBANO;25041080500;;250410805;CARRAPATEIRA;2504108;CARRAPATEIRA;CAJAZEIRAS;SERTÃO PARAIBANO;PARAÍBA;1;05;CIDADE;CARRAPATEIRA;-38,34421673;-7,039654241;369,84589
;250415705000001;URBANO;25041570500;;250415705;CASSERENGUE;2504157;CASSERENGUE;CURIMATAÚ ORIENTAL;AGRESTE PARAIBANO;PARAÍBA;1;05;CIDADE;CASSERENGUE;-35,81630483;-6,783760326;506,170652
;250420705000001;URBANO;25042070500;;250420705;CATINGUEIRA;2504207;CATINGUEIRA;PIANCÓ;SERTÃO PARAIBANO;PARAÍBA;1;05;CIDADE;CATINGUEIRA;-37,6107199;-7,125209784;284,842801
;250420710000001;URBANO;25042071000;;250420710;ITAJUBATIBA;2504207;CATINGUEIRA;PIANCÓ;SERTÃO PARAIBANO;PARAÍBA;2;10;VILA;ITAJUBATIBA;-37,65109419;-7,02209874;325,438306
;250430605000001;URBANO;25043060500;;250430605;CATOLÉ DO ROCHA;2504306;CATOLÉ DO ROCHA;CATOLÉ DO ROCHA;SERTÃO PARAIBANO;PARAÍBA;1;05;CIDADE;CATOLÉ DO ROCHA;-37,74850009;-6,346752995;301,979099
;250430605000024;RURAL;25043060500;;250430605;CATOLÉ DO ROCHA;2504306;CATOLÉ DO ROCHA;CATOLÉ DO ROCHA;SERTÃO PARAIBANO;PARAÍBA;3;00001;POVOADO;CAJAZEIRINHA;-37,74745309;-6,414547043;248,605213
;250430605000025;RURAL;25043060500;;250430605;CATOLÉ DO ROCHA;2504306;CATOLÉ DO ROCHA;CATOLÉ DO ROCHA;SERTÃO PARAIBANO;PARAÍBA;3;00002;POVOADO;TIMBAÚBA;-37,74011282;-6,466453856;229,356143
;250430610000001;URBANO;25043061000;;250430610;CORONEL MAIA;2504306;CATOLÉ DO ROCHA;CATOLÉ DO ROCHA;SERTÃO PARAIBANO;PARAÍBA;2;10;VILA;CORONEL MAIA;-37,7299355;-6,245198191;237,002706
;250430610000007;RURAL;25043061000;;250430610;CORONEL MAIA;2504306;CATOLÉ DO ROCHA;CATOLÉ DO ROCHA;SERTÃO PARAIBANO;PARAÍBA;3;00003;POVOADO;SÃO FRANCISCO;-37,70264673;-6,235435267;228,653787
;250430625000001;URBANO;25043062500;;250430625;PICOS;2504306;CATOLÉ DO ROCHA;CATOLÉ DO ROCHA;SERTÃO PARAIBANO;PARAÍBA;2;25;VILA;PICOS;-37,64179558;-6,320595296;230,374998
;250430625000007;RURAL;25043062500;;250430625;PICOS;2504306;CATOLÉ DO ROCHA;CATOLÉ DO ROCHA;SERTÃO PARAIBANO;PARAÍBA;3;00004;POVOADO;CATOLÉ DE BAIXO;-37,70245605;-6,323630157;260,517761
;250435505000001;URBANO;25043550500;;250435505;CATURITÉ;2504355;CATURITÉ;CARIRI ORIENTAL;BORBOREMA;PARAÍBA;1;05;CIDADE;CATURITÉ;-36,02065882;-7,419618321;413,429958
;250435505000005;RURAL;25043550500;;250435505;CATURITÉ;2504355;CATURITÉ;CARIRI ORIENTAL;BORBOREMA;PARAÍBA;3;00001;POVOADO;PEDRA D'ÁGUA;-36,05753241;-7,466519147;416,763157
;250435505000007;RURAL;25043550500;;250435505;CATURITÉ;2504355;CATURITÉ;CARIRI ORIENTAL;BORBOREMA;PARAÍBA;3;00002;POVOADO;CURRALINHOS;-36,04094732;-7,416402256;427,418924
;250440505000001;URBANO;25044050500;;250440505;CONCEIÇÃO;2504405;CONCEIÇÃO;ITAPORANGA;SERTÃO PARAIBANO;PARAÍBA;1;05;CIDADE;CONCEIÇÃO;-38,50915796;-7,560225087;382,736541
;250440510000001;URBANO;25044051000;;250440510;CARDOSO;2504405;CONCEIÇÃO;ITAPORANGA;SERTÃO PARAIBANO;PARAÍBA;2;10;VILA;CARDOSO;-38,54448132;-7,433617861;528,98399
;250440515000001;URBANO;25044051500;;250440515;MONTEVIDÉO;2504405;CONCEIÇÃO;ITAPORANGA;SERTÃO PARAIBANO;PARAÍBA;2;15;VILA;MONTEVIDÉO;-38,41388167;-7,352843082;644,213428
;250440515000004;RURAL;25044051500;;250440515;MONTEVIDÉO;2504405;CONCEIÇÃO;ITAPORANGA;SERTÃO PARAIBANO;PARAÍBA;3;00001;POVOADO;MATA GRANDE;-38,47889368;-7,402957247;755,636164
;250450405000001;URBANO;25045040500;;250450405;CONDADO;2504504;CONDADO;SOUSA;SERTÃO PARAIBANO;PARAÍBA;1;05;CIDADE;CONDADO;-37,60397133;-6,912306777;240,749181
;250460305000001;URBANO;25046030500;;250460305;CONDE;2504603;CONDE;JOÃO PESSOA;MATA PARAIBANA;PARAÍBA;1;05;CIDADE;CONDE;-34,90715134;-7,263571827;121,936294
;250460305000011;RURAL;25046030500;;250460305;CONDE;2504603;CONDE;JOÃO PESSOA;MATA PARAIBANA;PARAÍBA;4;00002;PROJETO DE ASSENTAMENTO;AGROVILA DO PA DONA ANTÔNIA;-34,82461183;-7,30202186;84,486411
;250460305000012;RURAL;25046030500;;250460305;CONDE;2504603;CONDE;JOÃO PESSOA;MATA PARAIBANA;PARAÍBA;4;00003;PROJETO DE ASSENTAMENTO;AGROVILA DO PA GURUGI;-34,84570964;-7,27217751;65,921265
;250460305000034;RURAL;25046030500;;250460305;CONDE;2504603;CONDE;JOÃO PESSOA;MATA PARAIBANA;PARAÍBA;3;00005;POVOADO;MITUASSU;-34,86389038;-7,233851881;34,627144
;250460316000001;URBANO;25046031600;;250460316;JACUMÃ;2504603;CONDE;JOÃO PESSOA;MATA PARAIBANA;PARAÍBA;2;16;VILA;JACUMÃ;-34,80764497;-7,281010861;20,614326
;250470205000001;URBANO;25047020500;;250470205;CONGO;2504702;CONGO;CARIRI OCIDENTAL;BORBOREMA;PARAÍBA;1;05;CIDADE;CONGO;-36,66153286;-7,792570778;479,059842
;250480105000001;URBANO;25048010500;;250480105;COREMAS;2504801;COREMAS;PIANCÓ;SERTÃO PARAIBANO;PARAÍBA;1;05;CIDADE;COREMAS;-37,94553728;-7,016918284;215,712277
;250485005000001;URBANO;25048500500;;250485005;COXIXOLA;2504850;COXIXOLA;CARIRI OCIDENTAL;BORBOREMA;PARAÍBA;1;05;CIDADE;COXIXOLA;-36,60482952;-7,628796961;468,611773
;250490005000001;URBANO;25049000500;;250490005;CRUZ DO ESPÍRITO SANTO;2504900;CRUZ DO ESPÍRITO SANTO;SAPÉ;MATA PARAIBANA;PARAÍBA;1;05;CIDADE;CRUZ DO ESPÍRITO SANTO;-35,09148913;-7,141336962;19,392439
;250490005000004;URBANO;25049000500;;250490005;CRUZ DO ESPÍRITO SANTO;2504900;CRUZ DO ESPÍRITO SANTO;SAPÉ;MATA PARAIBANA;PARAÍBA;6;001;AUI;SANTA LUZIA;-35,0967575;-7,136480858;19,832857
;250490005000018;RURAL;25049000500;;250490005;CRUZ DO ESPÍRITO SANTO;2504900;CRUZ DO ESPÍRITO SANTO;SAPÉ;MATA PARAIBANA;PARAÍBA;3;00001;POVOADO;MASSANGANA II;-35,12792828;-7,188945881;94,279157
;250490005000019;RURAL;25049000500;;250490005;CRUZ DO ESPÍRITO SANTO;2504900;CRUZ DO ESPÍRITO SANTO;SAPÉ;MATA PARAIBANA;PARAÍBA;3;00002;POVOADO;MASSANGANA III;-35,11914952;-7,214044929;96,834475
;250490005000020;RURAL;25049000500;;250490005;CRUZ DO ESPÍRITO SANTO;2504900;CRUZ DO ESPÍRITO SANTO;SAPÉ;MATA PARAIBANA;PARAÍBA;3;00003;POVOADO;JAQUES;-35,07529335;-7,097803572;55,880021
;250500605000001;URBANO;25050060500;;250500605;CUBATI;2505006;CUBATI;SERIDÓ ORIENTAL PARAIBANO;BORBOREMA;PARAÍBA;1;05;CIDADE;CUBATI;-36,34792972;-6,862360609;558,332586
;250510505000001;URBANO;25051050500;;250510505;CUITÉ;2505105;CUITÉ;CURIMATAÚ OCIDENTAL;AGRESTE PARAIBANO;PARAÍBA;1;05;CIDADE;CUITÉ;-36,15320817;-6,485555301;665,015361
;250510505000022;RURAL;25051050500;;250510505;CUITÉ;2505105;CUITÉ;CURIMATAÚ OCIDENTAL;AGRESTE PARAIBANO;PARAÍBA;4;00001;PROJETO DE ASSENTAMENTO;AGROVILA DO PA BARANDÃO;-36,0302265;-6,473971477;426,457134
;250510510000001;URBANO;25051051000;;250510510;MELO;2505105;CUITÉ;CURIMATAÚ OCIDENTAL;AGRESTE PARAIBANO;PARAÍBA;2;10;VILA;MELO;-36,10953519;-6,58426277;450,356402
;250520405000001;URBANO;25052040500;;250520405;CUITEGI;2505204;CUITEGI;GUARABIRA;AGRESTE PARAIBANO;PARAÍBA;1;05;CIDADE;CUITEGI;-35,52574123;-6,895813743;94,217152
;250523805000001;URBANO;25052380500;;250523805;CUITÉ DE MAMANGUAPE;2505238;CUITÉ DE MAMANGUAPE;LITORAL NORTE;MATA PARAIBANA;PARAÍBA;1;05;CIDADE;CUITÉ DE MAMANGUAPE;-35,25282489;-6,914157473;75,962741
;250523805000007;RURAL;25052380500;;250523805;CUITÉ DE MAMANGUAPE;2505238;CUITÉ DE MAMANGUAPE;LITORAL NORTE;MATA PARAIBANA;PARAÍBA;3;00001;POVOADO;LAGOA DO FÉLIX;-35,26142955;-6,951169331;132,872633
;250523805000009;RURAL;25052380500;;250523805;CUITÉ DE MAMANGUAPE;2505238;CUITÉ DE MAMANGUAPE;LITORAL NORTE;MATA PARAIBANA;PARAÍBA;3;00002;POVOADO;INHAUÁ;-35,22626837;-6,943514353;115,602677
;250523805000013;RURAL;25052380500;;250523805;CUITÉ DE MAMANGUAPE;2505238;CUITÉ DE MAMANGUAPE;LITORAL NORTE;MATA PARAIBANA;PARAÍBA;3;00003;POVOADO;ARROZ;-35,27926141;-6,903391126;88,917982
;250523805000014;RURAL;25052380500;;250523805;CUITÉ DE MAMANGUAPE;2505238;CUITÉ DE MAMANGUAPE;LITORAL NORTE;MATA PARAIBANA;PARAÍBA;3;00004;POVOADO;BONITA;-35,29972277;-6,903125171;101,504383
;250523805000015;RURAL;25052380500;;250523805;CUITÉ DE MAMANGUAPE;2505238;CUITÉ DE MAMANGUAPE;LITORAL NORTE;MATA PARAIBANA;PARAÍBA;3;00005;POVOADO;VIOLETA;-35,28785703;-6,940137851;98,357491
;250527905000001;URBANO;25052790500;;250527905;CURRAL DE CIMA;2505279;CURRAL DE CIMA;LITORAL NORTE;MATA PARAIBANA;PARAÍBA;1;05;CIDADE;CURRAL DE CIMA;-35,26705727;-6,717430029;68,50845
;250527905000008;RURAL;25052790500;;250527905;CURRAL DE CIMA;2505279;CURRAL DE CIMA;LITORAL NORTE;MATA PARAIBANA;PARAÍBA;3;00001;POVOADO;ESTACADA;-35,34707874;-6,750289444;134,417622
;250530305000001;URBANO;25053030500;;250530305;CURRAL VELHO;2505303;CURRAL VELHO;ITAPORANGA;SERTÃO PARAIBANO;PARAÍBA;1;05;CIDADE;CURRAL VELHO;-38,20039145;-7,538085108;349,186652
;250535205000001;URBANO;25053520500;;250535205;DAMIÃO;2505352;DAMIÃO;CURIMATAÚ OCIDENTAL;AGRESTE PARAIBANO;PARAÍBA;1;05;CIDADE;DAMIÃO;-35,90994254;-6,631897407;578,273504
;250540205000001;URBANO;25054020500;;250540205;DESTERRO;2505402;DESTERRO;SERRA DO TEIXEIRA;SERTÃO PARAIBANO;PARAÍBA;1;05;CIDADE;DESTERRO;-37,09216932;-7,29144753;605,805945
;250540205000010;RURAL;25054020500;;250540205;DESTERRO;2505402;DESTERRO;SERRA DO TEIXEIRA;SERTÃO PARAIBANO;PARAÍBA;3;00002;POVOADO;TATAÍRA;-37,04117545;-7,262197804;585,105082
;250550105000001;URBANO;25055010500;;250550105;VISTA SERRANA;2505501;VISTA SERRANA;SOUSA;SERTÃO PARAIBANO;PARAÍBA;1;05;CIDADE;VISTA SERRANA;-37,56791453;-6,740687272;249,84212
;250560005000001;URBANO;25056000500;;250560005;DIAMANTE;2505600;DIAMANTE;ITAPORANGA;SERTÃO PARAIBANO;PARAÍBA;1;05;CIDADE;DIAMANTE;-38,26504421;-7,423583421;307,751342
;250560010000001;URBANO;25056001000;;250560010;VAZANTE;2505600;DIAMANTE;ITAPORANGA;SERTÃO PARAIBANO;PARAÍBA;2;10;VILA;VAZANTE;-38,35146137;-7,421710778;335,972787
;250570905000001;URBANO;25057090500;;250570905;DONA INÊS;2505709;DONA INÊS;CURIMATAÚ ORIENTAL;AGRESTE PARAIBANO;PARAÍBA;1;05;CIDADE;DONA INÊS;-35,62254065;-6,602122735;439,523847
;250570905000017;RURAL;25057090500;;250570905;DONA INÊS;2505709;DONA INÊS;CURIMATAÚ ORIENTAL;AGRESTE PARAIBANO;PARAÍBA;3;00001;POVOADO;COZINHA;-35,68227934;-6,609120583;369,902143
;250570905000018;RURAL;25057090500;;250570905;DONA INÊS;2505709;DONA INÊS;CURIMATAÚ ORIENTAL;AGRESTE PARAIBANO;PARAÍBA;3;00002;POVOADO;SERRA DO SÍTIO;-35,58057245;-6,57500934;340,999434
;250580805000001;URBANO;25058080500;;250580805;DUAS ESTRADAS;2505808;DUAS ESTRADAS;GUARABIRA;AGRESTE PARAIBANO;PARAÍBA;1;05;CIDADE;DUAS ESTRADAS;-35,4181768;-6,688132955;145,231166
;250590705000001;URBANO;25059070500;;250590705;EMAS;2505907;EMAS;PIANCÓ;SERTÃO PARAIBANO;PARAÍBA;1;05;CIDADE;EMAS;-37,71458598;-7,107992232;271,027892
;250600405000001;URBANO;25060040500;;250600405;ESPERANÇA;2506004;ESPERANÇA;ESPERANÇA;AGRESTE PARAIBANO;PARAÍBA;1;05;CIDADE;ESPERANÇA;-35,85859329;-7,020685;633,239871
;250600405000020;RURAL;25060040500;;250600405;ESPERANÇA;2506004;ESPERANÇA;ESPERANÇA;AGRESTE PARAIBANO;PARAÍBA;3;00001;POVOADO;SÃO MIGUEL;-35,83043594;-6,987923775;584,533216
;250600405000029;RURAL;25060040500;;250600405;ESPERANÇA;2506004;ESPERANÇA;ESPERANÇA;AGRESTE PARAIBANO;PARAÍBA;3;00002;POVOADO;MASSABIELE;-35,89973342;-6,973277108;622,893006
;250600405000044;RURAL;25060040500;;250600405;ESPERANÇA;2506004;ESPERANÇA;ESPERANÇA;AGRESTE PARAIBANO;PARAÍBA;3;00003;POVOADO;PINTADO;-35,871807;-7,044992216;654,48341
;250610305000001;URBANO;25061030500;;250610305;FAGUNDES;2506103;FAGUNDES;CAMPINA GRANDE;AGRESTE PARAIBANO;PARAÍBA;1;05;CIDADE;FAGUNDES;-35,78460888;-7,363061604;479,834203
;250620205000001;URBANO;25062020500;;250620205;FREI MARTINHO;2506202;FREI MARTINHO;SERIDÓ ORIENTAL PARAIBANO;BORBOREMA;PARAÍBA;1;05;CIDADE;FREI MARTINHO;-36,45204406;-6,404515852;375,751238
;250625105000001;URBANO;25062510500;;250625105;GADO BRAVO;2506251;GADO BRAVO;UMBUZEIRO;AGRESTE PARAIBANO;PARAÍBA;1;05;CIDADE;GADO BRAVO;-35,7906509;-7,582941177;353,064715
;250625105000003;RURAL;25062510500;;250625105;GADO BRAVO;2506251;GADO BRAVO;UMBUZEIRO;AGRESTE PARAIBANO;PARAÍBA;3;00001;POVOADO;BOA VISTA;-35,76334699;-7,572493472;334,976497
;250630105000001;URBANO;25063010500;;250630105;GUARABIRA;2506301;GUARABIRA;GUARABIRA;AGRESTE PARAIBANO;PARAÍBA;1;05;CIDADE;GUARABIRA;-35,48996498;-6,852715;97,790114
;250630105000047;RURAL;25063010500;;250630105;GUARABIRA;2506301;GUARABIRA;GUARABIRA;AGRESTE PARAIBANO;PARAÍBA;3;00002;POVOADO;PIRPIRI;-35,44267617;-6,857938659;96,696466
;250630110000001;URBANO;25063011000;;250630110;CACHOEIRA;2506301;GUARABIRA;GUARABIRA;AGRESTE PARAIBANO;PARAÍBA;2;10;VILA;CACHOEIRA;-35,48081484;-6,892443111;79,023017
;250630110000007;RURAL;25063011000;;250630110;CACHOEIRA;2506301;GUARABIRA;GUARABIRA;AGRESTE PARAIBANO;PARAÍBA;3;00004;POVOADO;MACIEL;-35,41875665;-6,877818755;58,787255
;250630110000008;RURAL;25063011000;;250630110;CACHOEIRA;2506301;GUARABIRA;GUARABIRA;AGRESTE PARAIBANO;PARAÍBA;3;00005;LUGAREJO;CONJUNTO ALDA PIMENTEL;-35,4691893;-6,887978585;81,889031
;250630110000009;RURAL;25063011000;;250630110;CACHOEIRA;2506301;GUARABIRA;GUARABIRA;AGRESTE PARAIBANO;PARAÍBA;3;00006;POVOADO;NOVA CONTENDAS;-35,45325093;-6,903160838;105,031584
;250630110000010;RURAL;25063011000;;250630110;CACHOEIRA;2506301;GUARABIRA;GUARABIRA;AGRESTE PARAIBANO;PARAÍBA;3;00007;LUGAREJO;CONTENDAS;-35,45750067;-6,904504413;104,217241
;250640005000001;URBANO;25064000500;;250640005;GURINHÉM;2506400;GURINHÉM;ITABAIANA;AGRESTE PARAIBANO;PARAÍBA;1;05;CIDADE;GURINHÉM;-35,42818606;-7,123215668;103,545125
;250640005000013;RURAL;25064000500;;250640005;GURINHÉM;2506400;GURINHÉM;ITABAIANA;AGRESTE PARAIBANO;PARAÍBA;3;00001;POVOADO;PAU-FERRO;-35,39209339;-7,066815896;91,051536
;250640005000015;RURAL;25064000500;;250640005;GURINHÉM;2506400;GURINHÉM;ITABAIANA;AGRESTE PARAIBANO;PARAÍBA;3;00002;POVOADO;BOQUEIRÃO;-35,39055602;-7,175571881;118,001074
;250650905000001;URBANO;25065090500;;250650905;GURJÃO;2506509;GURJÃO;CARIRI ORIENTAL;BORBOREMA;PARAÍBA;1;05;CIDADE;GURJÃO;-36,48627612;-7,246221661;489,246641
;250660805000001;URBANO;25066080500;;250660805;IBIARA;2506608;IBIARA;ITAPORANGA;SERTÃO PARAIBANO;PARAÍBA;1;05;CIDADE;IBIARA;-38,40556786;-7,497851225;344,980393
;250660805000008;RURAL;25066080500;;250660805;IBIARA;2506608;IBIARA;ITAPORANGA;SERTÃO PARAIBANO;PARAÍBA;3;00001;POVOADO;VÁRZEA REDONDA;-38,35329804;-7,470507017;334,788071
;250660810000001;URBANO;25066081000;;250660810;CACHOEIRINHA;2506608;IBIARA;ITAPORANGA;SERTÃO PARAIBANO;PARAÍBA;2;10;VILA;CACHOEIRINHA;-38,34605334;-7,513742419;356,807321
;250670705000001;URBANO;25067070500;;250670705;IMACULADA;2506707;IMACULADA;SERRA DO TEIXEIRA;SERTÃO PARAIBANO;PARAÍBA;1;05;CIDADE;IMACULADA;-37,51007486;-7,388537261;759,577703
;250670705000012;RURAL;25067070500;;250670705;IMACULADA;2506707;IMACULADA;SERRA DO TEIXEIRA;SERTÃO PARAIBANO;PARAÍBA;3;00001;POVOADO;SANTO ALEIXO;-37,39674907;-7,332035897;739,688745
;250670715000001;URBANO;25067071500;;250670715;PALMEIRA;2506707;IMACULADA;SERRA DO TEIXEIRA;SERTÃO PARAIBANO;PARAÍBA;2;15;VILA;PALMEIRA;-37,62512001;-7,378651713;725,254733
;250680605000001;URBANO;25068060500;;250680605;INGÁ;2506806;INGÁ;ITABAIANA;AGRESTE PARAIBANO;PARAÍBA;1;05;CIDADE;INGÁ;-35,61768922;-7,295026914;143,129096
;250680605000016;RURAL;25068060500;;250680605;INGÁ;2506806;INGÁ;ITABAIANA;AGRESTE PARAIBANO;PARAÍBA;3;00003;POVOADO;SERRA DO CABRAL;-35,54687321;-7,271889319;439,678775
;250680607000001;URBANO;25068060700;;250680607;PONTINA;2506806;INGÁ;ITABAIANA;AGRESTE PARAIBANO;PARAÍBA;2;07;VILA;PONTINA;-35,64519525;-7,201098251;323,809391
;250680607000002;RURAL;25068060700;;250680607;PONTINA;2506806;INGÁ;ITABAIANA;AGRESTE PARAIBANO;PARAÍBA;3;00001;POVOADO;CHÃ DOS PEREIRA;-35,62869426;-7,209809756;282,619531
;250690505000001;URBANO;25069050500;;250690505;ITABAIANA;2506905;ITABAIANA;ITABAIANA;AGRESTE PARAIBANO;PARAÍBA;1;05;CIDADE;ITABAIANA;-35,33753339;-7,3309315;46,00604
;250690505000023;RURAL;25069050500;;250690505;ITABAIANA;2506905;ITABAIANA;ITABAIANA;AGRESTE PARAIBANO;PARAÍBA;3;00001;POVOADO;BREJINHO;-35,33368846;-7,317134103;49,77737
;250690510000001;URBANO;25069051000;;250690510;CAMPO GRANDE;2506905;ITABAIANA;ITABAIANA;AGRESTE PARAIBANO;PARAÍBA;2;10;VILA;CAMPO GRANDE;-35,35662022;-7,335144536;55,136948
;250690510000003;RURAL;25069051000;;250690510;CAMPO GRANDE;2506905;ITABAIANA;ITABAIANA;AGRESTE PARAIBANO;PARAÍBA;3;00002;POVOADO;CAMPO GRANDE;-35,3546377;-7,330502627;47,226768
;250690515000001;URBANO;25069051500;;250690515;GUARITA;2506905;ITABAIANA;ITABAIANA;AGRESTE PARAIBANO;PARAÍBA;2;15;VILA;GUARITA;-35,38066091;-7,337699641;54,240122
;250700205000001;URBANO;25070020500;;250700205;ITAPORANGA;2507002;ITAPORANGA;ITAPORANGA;SERTÃO PARAIBANO;PARAÍBA;1;05;CIDADE;ITAPORANGA;-38,15257311;-7,303980463;296,8851
